scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
002214,大立科技,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.2,-,292978834.21,-3.9743,7.674,101356407.95,-11.812,96.317,5.62,4.98965607,-0.136376,59.9259,电子元件,-,-,058001001,069001002001,2021-04-30T00:00:00
601238,广汽集团,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.23,-,16023651985.0,47.3073,-19.9149,2365891862.0,1896.6495,145.4477,2.76,8.36457922,-0.5073,5.5485,汽车整车,-,-,058001001,069001001001,2021-04-30T00:00:00
002209,达意隆,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.052,-,248653581.33,65.19,-25.7347,10153319.0,327.4383,284.3498,1.62,3.24408238,0.330641,21.6152,专用设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002174,游族网络,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.21,-,944203173.81,-22.053,-3.5478,187466026.48,-48.366,125.063,3.64,5.5873159,0.372252,38.7964,游戏,-,-,058001001,069001002001,2021-04-30T00:00:00
601766,中国中车,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.05,-,41553935000.0,24.4311,-49.2509,1341023000.0,79.3572,-70.448,0.93,5.03620865,-0.450438,21.2293,交运设备,-,-,058001001,069001001001,2021-04-30T00:00:00
002188,*ST巴士,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.05,-,2284456.51,523.5201,-71.7234,14434618.68,499.3764,112.9384,-13.62,-0.33769464,0.00163,14.103,电子元件,-,-,058001001,069001002005,2021-04-30T00:00:00
002175,*ST东网,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0434,-,44898770.48,35.8716,-37.9054,-32730407.62,-252.539,91.9019,-,-1.24327928,-0.025985,32.2077,仪器仪表,-,-,058001001,069001002005,2021-04-30T00:00:00
002191,劲嘉股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.17,-,1195084715.04,31.7125,1.2292,251733113.09,17.1907,55.7691,3.33,5.16824706,0.057586,34.6569,包装材料,-,-,058001001,069001002001,2021-04-30T00:00:00
601992,金隅集团,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.02,-,22939237495.69,67.2128,-36.5765,220952964.61,61.5903,73.1709,0.35,4.38954086,0.106027,15.7989,水泥建材,-,-,058001001,069001001001,2021-04-30T00:00:00
002166,莱茵生物,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.04,-,221038586.19,88.9573,-35.0036,21533458.97,32.3678,8.0318,1.19,3.21077183,-0.024964,24.9846,中药,-,-,058001001,069001002001,2021-04-30T00:00:00
002423,中粮资本,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0877,-,6406068587.4,71.727,86.3909,202152710.6,4.8109,68.1302,1.18,7.50133842,1.920346,0.4531,多元金融,-,-,058001001,069001002001,2021-04-30T00:00:00
002177,御银股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0454,-,20827512.7,-56.8611,-56.1765,-34524571.62,26.1643,-986.6933,-2.05,2.19474884,-0.005529,52.0623,计算机设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002179,中航光电,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.5841,-,3386317418.82,88.1393,28.3273,624400541.35,281.4291,83.6789,6.2,9.4982545,-0.288301,41.4387,电子元件,-,-,058001001,069001002001,2021-04-30T00:00:00
002178,延华智能,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.02,-,162345419.56,25.3853,-26.9076,-13928887.42,27.2434,94.6307,-2.49,0.77462283,-0.089274,9.8076,软件开发,-,-,058001001,069001002001,2021-04-30T00:00:00
002288,超华科技,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0359,-,538972381.59,153.7429,51.067,33491690.89,211.6763,-26.5354,2.09,1.73728304,0.03899,19.9794,电子元件,-,-,058001001,069001002001,2021-04-30T00:00:00
002158,汉钟精机,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.139,-,579305335.72,79.6782,-24.1539,74323604.25,156.7329,-39.2445,3.18,4.42980224,0.246372,35.14,通用设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002126,银轮股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.13,-,1999334478.09,56.8442,10.1132,105192206.17,13.0464,146.9341,2.64,5.17534821,-0.039053,21.393,汽车零部件,-,-,058001001,069001002001,2021-04-30T00:00:00
601390,中国中铁,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.238,-,237040835000.0,50.9369,-17.1145,6485448000.0,80.8888,-6.3829,2.78,8.72556614,-1.214249,9.4655,工程建设,-,-,058001001,069001001001,2021-04-30T00:00:00
002193,如意集团,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.02,-,136225874.43,-14.6808,158.5611,5572532.77,-28.6871,135.8535,0.21,10.19381648,-1.350715,34.1778,纺织服装,-,-,058001001,069001002001,2021-04-30T00:00:00
002254,泰和新材,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.26,-,954674161.32,95.2393,26.2417,177012340.06,238.4672,126.0657,4.98,5.32041266,0.614973,34.6336,化纤行业,-,-,058001001,069001002001,2021-04-30T00:00:00
601028,玉龙股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1338,-,2481536341.85,85.06,-9.1137,104805953.63,397.4663,374.6688,4.69,2.92933168,0.004243,6.472,贸易行业,-,-,058001001,069001001001,2021-04-30T00:00:00
002147,*ST新光,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0658,-,435287741.93,42.7928,-9.3049,-120287236.71,51.928,94.6426,-20.45,-0.35416772,0.037956,31.0889,房地产开发,-,-,058001001,069001002005,2021-04-30T00:00:00
002149,西部材料,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.063,-,459527702.74,48.5342,-20.924,30737290.24,315.9875,-28.4887,1.19,5.30152542,-0.07649,21.9625,小金属,-,-,058001001,069001002001,2021-04-30T00:00:00
601118,海南橡胶,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0082,-,3177868147.45,10.7737,-44.7107,-35106507.45,77.4641,-121.8634,-0.36,2.27634946,-0.110346,7.7922,橡胶制品,-,-,058001001,069001001001,2021-04-30T00:00:00
002104,恒宝股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0034,-,196699969.25,9.855,-41.2487,2355480.28,121.4527,105.3519,0.12,2.76352485,-0.120751,25.0985,通信设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002111,威海广泰,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.2,-,602886465.36,37.7123,-49.8182,74970027.82,40.954,-47.7561,2.3,8.66110611,-0.983861,31.4365,专用设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002113,ST天润,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0122,-,122019620.63,-14.6713,-19.2021,18384714.32,-35.9407,114.0337,4.71,0.26442773,-0.029657,33.3966,游戏,-,-,058001001,069001002005,2021-04-30T00:00:00
002120,韵达股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.08,-,8329881539.05,48.0967,-20.0057,228546641.7,-31.5672,-40.5566,1.58,5.03953142,-0.117429,10.1743,物流行业,-,-,058001001,069001002001,2021-04-30T00:00:00
002085,万丰奥威,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.08,-,2756174224.48,15.6219,-17.5169,168308703.16,37.2368,8.325,3.1,2.42470746,0.112184,19.3519,汽车零部件,-,-,058001001,069001002001,2021-04-30T00:00:00
601800,中国交建,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.25,-,151927555778.0,59.0091,-30.2607,4326019228.0,85.2863,-29.4776,1.85,13.44630451,-2.097572,11.8864,工程建设,-,-,058001001,069001001001,2021-04-30T00:00:00
002115,三维通信,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0264,-,2684678570.37,41.6412,6.4026,18919259.29,142.0049,15408.7489,0.75,3.51176327,-0.038013,3.9984,通信服务,-,-,058001001,069001002001,2021-04-30T00:00:00
601007,金陵饭店,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.045,-,323514307.84,23.9257,-2.8136,-13594805.31,28.1072,-147.9831,-0.9,5.05937631,0.284597,27.978,旅游酒店,-,-,058001001,069001001001,2021-04-30T00:00:00
002131,利欧股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.08,-,4355598866.13,14.0681,-10.9999,-507968962.06,-679.2171,-130.1341,-3.99,1.84510371,-0.055445,6.7486,互联网服务,-,-,058001001,069001002001,2021-04-30T00:00:00
002168,惠程科技,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.04,-,73955049.26,-77.8928,-32.0154,-33250076.1,-220.0657,96.6282,-4.09,0.99194796,0.346197,63.0258,游戏,-,-,058001001,069001002001,2021-04-30T00:00:00
002084,海鸥住工,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0449,-,794860300.68,75.1257,-22.2251,24108334.66,214.9264,-56.3578,1.36,3.20394358,0.088821,23.8043,装修装饰,-,-,058001001,069001002001,2021-04-30T00:00:00
002081,金螳螂,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1764,-,5675281366.04,31.3456,-38.1469,473257664.36,41.2913,-28.3353,2.75,6.4790648,-0.64357,16.3886,装修装饰,-,-,058001001,069001002001,2021-04-30T00:00:00
002094,青岛金王,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.013,-,982648270.91,19.6618,11.6685,8899062.74,146.299,102.3416,0.36,3.56113996,-0.369093,11.6354,美容护理,-,-,058001001,069001002001,2021-04-30T00:00:00
002098,浔兴股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0487,-,380137800.27,27.9705,-18.295,17424947.13,304.4913,-87.4685,2.11,2.33095802,-0.084138,37.4099,纺织服装,-,-,058001001,069001002001,2021-04-30T00:00:00
002078,太阳纸业,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.42,-,7643476871.84,37.6617,28.4614,1107996537.07,106.7097,94.0736,6.49,6.51067347,0.737691,23.4379,造纸印刷,-,-,058001001,069001002001,2021-04-30T00:00:00
601010,文峰股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.05,-,765946826.21,55.0019,5.9499,84277094.56,276.2842,-24.9035,1.71,2.68294746,0.069346,47.9137,商业百货,-,-,058001001,069001001001,2021-04-30T00:00:00
002089,ST新海,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0049,-,46607552.2,-12.3941,29.2556,-6676232.3,-1026.4926,97.0761,-0.54,0.73967709,-0.109663,29.2854,通信设备,-,-,058001001,069001002005,2021-04-30T00:00:00
002396,星网锐捷,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.068,-,1919383355.43,77.7272,-48.7133,39650413.22,173.8314,-60.8342,0.94,7.25788772,-1.872897,33.2133,通信设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002308,威创股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.01,-,107061887.79,61.9431,-47.7562,-8138765.45,-174.2547,96.4748,-0.35,2.55130546,-0.022633,47.1593,计算机设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002146,荣盛发展,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.21,-,11898611537.16,44.9695,-57.2758,897716971.42,1.7866,-71.0127,1.9,11.1280971,-1.151593,27.1714,房地产服务,-,-,058001001,069001002001,2021-04-30T00:00:00
600048,保利发展,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.21,-,25086518886.9,5.25,-80.0467,2500698692.01,5.1004,-84.1174,1.38,13.55934579,-2.510517,35.3674,房地产开发,-,-,058001001,069001001001,2021-04-30T00:00:00
601918,新集能源,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.187,-,2747527208.88,58.2936,21.6654,485295151.01,1295.0107,6.9648,6.73,2.88454795,0.425042,45.3983,煤炭行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600017,日照港,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.065,-,1553324401.05,9.6694,10.4667,199336203.33,11.8309,379.8166,1.59,4.11929797,0.143185,29.7753,航运港口,-,-,058001001,069001001001,2021-04-30T00:00:00
002141,贤丰控股,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0041,-,312798252.98,96.8071,0.3803,4693041.82,623.8514,101.3722,0.6,0.69425856,0.014095,10.2983,电子元件,-,-,058001001,069001002001,2021-04-30T00:00:00
002184,海得控制,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0446,-,442289553.65,63.8111,-34.3217,10669825.65,284.7125,-76.5123,0.99,4.5346643,-0.122722,20.0605,专用设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002118,紫鑫药业,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.08,-,61685015.49,5.0676,-30.316,-99577216.93,8.7104,76.7983,-2.69,2.84062591,-0.028832,62.0927,中药,-,-,058001001,069001002001,2021-04-30T00:00:00
002182,云海金属,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1167,-,1737040594.25,56.9183,-7.4103,75430943.13,98.3079,4.4251,2.64,4.47685612,0.170558,10.1536,小金属,-,-,058001001,069001002001,2021-04-30T00:00:00
002217,合力泰,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0342,-,3771510171.64,16.3578,-0.9897,106657792.8,-11.1884,103.2843,1.2,2.87782965,0.024431,13.8263,光学光电子,-,-,058001001,069001002001,2021-04-30T00:00:00
002140,东华科技,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1029,-,822892240.42,222.3397,-68.1498,55075474.43,73.9332,30.8155,2.3,4.44758779,0.113044,11.3966,工程建设,-,-,058001001,069001002001,2021-04-30T00:00:00
002261,拓维信息,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.024,-,397270870.66,30.1556,-25.4922,26389087.92,8.2838,249.7685,1.04,2.32053493,-0.156539,41.1886,教育,-,-,058001001,069001002001,2021-04-30T00:00:00
002203,海亮股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1417,-,15598774445.41,35.8996,29.9508,271455012.35,61.0879,100.5186,2.72,4.84043744,-0.614316,4.2648,有色金属,-,-,058001001,069001002001,2021-04-30T00:00:00
601669,中国电建,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1562,-,101045135411.15,54.5388,-29.6589,2401053781.75,43.3018,12.2222,2.54,6.20901384,-1.133176,11.5424,工程建设,-,-,058001001,069001001001,2021-04-30T00:00:00
601168,西部矿业,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.2,-,8392509744.0,37.8657,12.8924,474627284.0,868.5183,535.2285,4.22,4.69842536,0.877197,17.2601,有色金属,-,-,058001001,069001001001,2021-04-30T00:00:00
300167,迪威迅,A股,深交所创业板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0597,-,50891058.29,0.293,-41.3861,-17938985.83,-5.8882,77.2364,-3.91,1.31801751,-0.051171,24.7349,互联网服务,-,-,058001001,069001002002,2021-04-30T00:00:00
002570,贝因美,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.01,-,566858555.71,-20.5864,23.2193,14537381.04,12.2261,103.8758,1.0,1.43436068,0.021113,52.8387,食品饮料,-,-,058001001,069001002001,2021-04-30T00:00:00
601727,上海电气,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0424,-,25562750000.0,73.843,-53.3124,661481000.0,482.6794,-53.1907,0.96,4.45351402,-0.855493,17.8217,电源设备,-,-,058001001,069001001001,2021-04-30T00:00:00
002196,方正电机,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0145,-,413717563.81,163.9419,4.2056,6801307.53,139.2414,101.1757,0.46,3.12952631,0.170144,13.4139,电机,-,-,058001001,069001002001,2021-04-30T00:00:00
601099,太平洋,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.001,-,127279306.18,-61.2606,-65.8966,4674571.84,-95.2469,100.5437,0.05,1.40969794,-0.053795,-,证券,-,-,058001001,069001001001,2021-04-30T00:00:00
002058,*ST威尔,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.005,-,14747531.81,45.2621,-47.9091,-782698.75,80.9898,-190.865,-0.45,1.21032308,-0.040595,33.2008,电网设备,-,-,058001001,069001002005,2021-04-30T00:00:00
601111,中国国航,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.45,-,14580678000.0,-15.5025,-30.7321,-6207790000.0,-29.1887,-44.4484,-8.33,4.92013193,-0.086355,-31.9644,航空机场,-,-,058001001,069001001001,2021-04-30T00:00:00
300269,ST联建,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.06,-,201550906.06,-32.1771,-15.8725,-30733248.22,61.3403,80.5128,-34.58,0.14790777,0.014361,30.3636,互联网服务,-,-,058001001,069001002005,2021-04-30T00:00:00
002153,石基信息,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.04,-,607369426.79,1.2429,-43.7733,41225892.47,8.7779,126.4907,0.49,7.86370105,-0.1317,42.2973,软件开发,-,-,058001001,069001002001,2021-04-30T00:00:00
601107,四川成渝,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1023,-,1420687417.39,126.0343,-34.2348,312988861.06,216.2813,-23.7099,1.99,5.18319215,0.140299,44.0961,铁路公路,-,-,058001001,069001001001,2021-04-30T00:00:00
002103,广博股份,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0036,-,637634976.4,75.2314,-26.8675,7669143.86,152.7585,103.1465,0.97,1.48939943,-0.158702,12.084,家用轻工,-,-,058001001,069001002001,2021-04-30T00:00:00
002626,金达威,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.49,-,901327384.06,12.598,-3.6693,300175535.25,38.3689,81.991,8.39,6.09882814,0.250352,56.2347,食品饮料,-,-,058001001,069001002001,2021-04-30T00:00:00
601857,中国石油,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.151,-,551923000000.0,8.4119,8.7177,27719000000.0,270.7466,210.1253,2.3,6.78626496,-0.009835,22.9864,石油行业,-,-,058001001,069001001001,2021-04-30T00:00:00
601005,重庆钢铁,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.12,-,9978422000.0,92.696,52.0164,1092412000.0,26078.0973,307.393,5.31,2.3697103,-0.115611,13.2272,钢铁行业,-,-,058001001,069001001001,2021-04-30T00:00:00
000531,穗恒运A,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1933,-,994365154.1,69.854,18.8867,132419872.25,-68.0193,902.1201,2.57,7.58656853,-0.022979,24.468,电力行业,-,-,058001001,069001002001,2021-04-30T00:00:00
000525,ST红太阳,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0381,-,860778536.56,16.9737,-18.4221,22097914.19,187.1693,108.8524,0.54,6.94717775,0.110035,21.0386,农药兽药,-,-,058001001,069001002005,2021-04-30T00:00:00
000524,岭南控股,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.083,-,288458778.99,-57.0381,-41.335,-55940225.52,9.4731,38.5113,-2.41,3.42117684,-0.176119,16.2899,旅游酒店,-,-,058001001,069001002001,2021-04-30T00:00:00
000523,*ST浪奇,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.05,-,604676208.94,-64.9426,130.3296,-33322669.31,-76.6588,98.994,-1.28,-4.17291348,-0.125883,13.8942,美容护理,-,-,058001001,069001002005,2021-04-30T00:00:00
000518,四环生物,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0129,-,70884919.88,-54.854,-53.0515,-13267948.59,-228.6992,-339.3425,-2.09,0.60953989,-0.0162,73.9816,生物制品,-,-,058001001,069001002001,2021-04-30T00:00:00
000502,*ST绿景,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0265,-,3798936.09,-0.0588,48.3466,-4889639.4,-599.0261,56.8018,-2.77,0.94199341,-0.034903,11.1,房地产服务,-,-,058001001,069001002005,2021-04-30T00:00:00
600885,宏发股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.31,-,2379378763.8,65.3114,-0.0978,231294415.2,62.0426,-1.5379,4.16,7.39006237,-0.083935,36.029,电网设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600883,博闻科技,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0496,-,3003534.84,-22.3208,-65.1371,11721419.39,208.8503,16.2929,1.685,2.98051067,-0.010253,-14.1999,水泥建材,-,-,058001001,069001001001,2021-04-30T00:00:00
600877,声光电科,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0028,-,56810883.42,38.8369,-74.5696,2271835.11,-66.2247,-96.0963,0.56,0.49874701,-0.083956,37.0876,半导体,-,-,058001001,069001001001,2021-04-30T00:00:00
600876,洛阳玻璃,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.2565,-,794337982.9,96.7697,-41.2193,140710410.87,4478.7491,-42.6492,8.29,3.22180195,0.068064,42.1663,玻璃玻纤,-,-,058001001,069001001001,2021-04-30T00:00:00
600875,东方电气,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.203,-,10871234392.61,32.7363,6.4742,632953003.56,59.8938,21.8165,2.03,10.11645936,-1.190776,18.4205,电源设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600870,*ST厦华,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0024,-,3025656.01,-33.4892,39.4204,-1268548.49,-122.5628,-128.0076,-11.95,0.01940025,0.016484,7.2256,互联网服务,-,-,058001001,069001001003,2021-04-30T00:00:00
600868,梅雁吉祥,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0019,-,32800019.48,-8.548,-4.461,-3519642.5,-239.2853,-200.3033,-0.15,1.23782202,0.003311,25.0559,电力行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600861,北京城乡,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0213,-,193921179.22,8.8155,-2.0306,-6748858.83,89.3577,-121.6567,-0.3,7.11412834,0.116588,53.6465,商业百货,-,-,058001001,069001001001,2021-04-30T00:00:00
000669,ST金鸿,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0118,-,424594151.43,-26.4836,-20.3479,8006683.59,111.8532,103.397,0.63,1.88491203,0.188721,16.0771,燃气,-,-,058001001,069001002005,2021-04-30T00:00:00
